shipment_id	transport_mode	recorded_date	recorded_time	temperature_celsius	humidity_percentage	vibration_level	spoilage_status	cargo_type	origin_location	destination_location	exposure_duration_hours	spoilage_risk_percent	remaining_shelf_life_days	pressure_kpa	door_open_count	salinity_ppt	thermal_leakage_score
TRK0524	Cold-Chain Road Truck	12/01/2025	17:20	10.5	88.7	2.7	At Risk	Vegetables	Kolkata	Hyderabad	23.8	31.6	8	0	3	0	0
RAIL0743	Intermodal Rail	10/03/2024	3:00	10.1	81.1	4.3	Fresh	Vegetables	Delhi	Chennai	127.3	16	9.6	0	0	0	1.9
AIR0547	Air Freight	26/06/2024	13:50	7	14.3	0.1	Fresh	Dairy	Hyderabad Airport	Dubai Airport	40.2	16	6.1	92.2	0	0	0
TRK0495	Cold-Chain Road Truck	20/06/2024	13:30	7.7	50.2	7.4	At Risk	Pharmaceuticals	Indore	Bengaluru	67.9	29.6	24.5	0	13	0	0
AIR0899	Air Freight	20/03/2024	19:15	7.2	28.3	4.5	Fresh	Fruits	Chennai Airport	Doha Airport	37.9	15.3	10.4	85.4	0	0	0
TRK0345	Cold-Chain Road Truck	29/02/2024	19:45	4.6	36.3	4	Fresh	Pharmaceuticals	Kolkata	Chennai	38.3	14.4	27.3	0	6	0	0
TRK0988	Cold-Chain Road Truck	19/02/2025	6:45	11.9	95.8	5.6	At Risk	Fruits	Lucknow	Hyderabad	44.4	34.1	9.5	0	7	0	0
RAIL0004	Intermodal Rail	08/07/2025	2:20	3.4	85.1	0.9	Fresh	Dairy	Mumbai	Kochi	155.8	24.6	6.2	0	0	0	3.5
AIR0878	Air Freight	07/06/2025	1:55	4.4	44	0.6	Fresh	Pharmaceuticals	Delhi Airport	Doha Airport	29.2	16	27.1	75.5	0	0	0
TRK0681	Cold-Chain Road Truck	17/04/2024	21:25	8.7	93.9	2.9	At Risk	Seafood	Jaipur	Pune	3.5	30.2	2.8	0	1	0	0
RAIL0086	Intermodal Rail	09/11/2024	1:05	3.1	35.8	0.4	Fresh	Meat	Kolkata	Bengaluru	141.9	18.7	5.2	0	0	0	3.2
SEA0879	Sea Freight	02/09/2024	12:25	6.7	79.8	1.9	Fresh	Dairy	Kandla Port	Dubai Port	458.6	18.3	6.5	0	0	36.6	0
TRK0962	Cold-Chain Road Truck	21/05/2024	15:20	7.9	96.2	4.2	At Risk	Vegetables	Kolkata	Mumbai	30.4	28.8	8.2	0	3	0	0
AIR0172	Air Freight	07/10/2025	20:15	1.8	25.2	0.9	Fresh	Dairy	Chennai Airport	London Heathrow Airport	36	14.6	6.1	79.9	0	0	0
RAIL0569	Intermodal Rail	12/01/2024	22:30	-0.2	95	1.6	Fresh	Seafood	Mumbai	Kochi	134.2	24.1	2.6	0	0	0	6.2
TRK0956	Cold-Chain Road Truck	19/10/2024	14:15	4.3	80.1	2.7	At Risk	Seafood	Kolkata	Bengaluru	27.3	35.3	3.1	0	3	0	0
RAIL0650	Intermodal Rail	13/05/2025	1:05	8.7	53.8	1.7	Fresh	Fruits	Chennai	Jaipur	126.8	7.7	11.7	0	0	0	2.3
SEA0478	Sea Freight	04/12/2024	10:35	3.8	88.9	1.5	Fresh	Seafood	Mumbai Port	Singapore Port	446.7	23	3.5	0	0	37.6	0
SEA0131	Sea Freight	15/05/2024	8:45	7.4	89.3	6.9	At Risk	Pharmaceuticals	Kolkata Port	Dubai Port	710.9	27	24.8	0	0	35.2	0
TRK0060	Cold-Chain Road Truck	30/12/2025	7:50	9.1	84.9	4.8	At Risk	Fruits	Surat	Jaipur	49.2	36.3	9.3	0	6	0	0
RAIL0884	Intermodal Rail	30/04/2025	5:10	4.5	67.8	2.3	Fresh	Pharmaceuticals	Ahmedabad	Guwahati	150.9	7.9	28.4	0	0	0	3.7
SEA0801	Sea Freight	10/01/2024	6:10	6.9	99	1.7	At Risk	Dairy	Vizag Port	Colombo Port	471.1	26.1	5.9	0	0	33.4	0
TRK0391	Cold-Chain Road Truck	16/12/2024	20:10	18.5	49.5	5.3	At Risk	Pharmaceuticals	Nashik	Delhi	67.5	34.3	23	0	9	0	0
RAIL0405	Intermodal Rail	24/12/2025	20:05	-0.3	72.4	1.7	Fresh	Flowers	Mumbai	Bengaluru	150.3	8.1	4.2	0	0	0	0.2
SEA0257	Sea Freight	22/02/2026	23:35	19	96.6	0.8	At Risk	Fruits	Vizag Port	Hamburg Port	623.1	31.2	9.5	0	0	28.1	0
RAIL0515	Intermodal Rail	21/12/2025	22:20	1.2	35.3	2.3	Fresh	Pharmaceuticals	Chennai	Guwahati	144.9	5	29	0	0	0	6.7
SEA0082	Sea Freight	18/08/2025	15:20	10.7	90.7	0.8	At Risk	Vegetables	Chennai Port	Rotterdam Port	441.1	25.1	9	0	0	36.3	0
AIR0092	Air Freight	27/11/2024	0:35	9.2	29.4	1	At Risk	Fruits	Bengaluru Airport	Hong Kong Airport	37	27.3	10.2	73	0	0	0
AIR0200	Air Freight	11/12/2025	21:40	1.1	43.9	1	Spoiled	Dairy	Chennai Airport	Amsterdam Airport	46.2	79.6	4.2	73.1	0	0	0
SEA0334	Sea Freight	11/05/2024	22:20	4.8	80.6	2.6	At Risk	Dairy	Mundra Port	Rotterdam Port	464.9	27.4	5.9	0	0	40	0
AIR0759	Air Freight	11/12/2025	19:00	-1.3	17.5	1.5	Fresh	Pharmaceuticals	Kolkata Airport	Dubai Airport	24.1	3.3	29.7	87.3	0	0	0
TRK0127	Cold-Chain Road Truck	08/07/2024	7:45	4.3	64.9	5.5	At Risk	Dairy	Indore	Udaipur	56.1	35.3	5.5	0	9	0	0
RAIL0559	Intermodal Rail	30/03/2025	21:30	2.9	60.2	2.9	Fresh	Flowers	Chennai	Bengaluru	156.5	18.4	4.6	0	0	0	5.8
AIR0937	Air Freight	05/06/2024	13:40	-9.1	14.3	0.8	Fresh	Meat	Chennai Airport	Amsterdam Airport	45.3	24.7	5.7	82.8	0	0	0
AIR0025	Air Freight	07/01/2026	22:40	0.8	28.3	0.9	Fresh	Fruits	Hyderabad Airport	Frankfurt Airport	27.3	12.5	11.1	74.7	0	0	0
RAIL0146	Intermodal Rail	02/06/2026	18:10	3.2	68.4	2	Fresh	Dairy	Mumbai	Jammu	161.3	17.8	6.9	0	0	0	3
RAIL0718	Intermodal Rail	15/05/2026	1:35	4.1	44.4	3.7	Fresh	Dairy	Chennai	Nagpur	137.8	12.4	6.6	0	0	0	4.1
SEA0314	Sea Freight	22/08/2024	0:30	8.9	88.2	0.5	At Risk	Fruits	Kandla Port	Dubai Port	548.9	28.7	9.9	0	0	37.7	0
SEA0312	Sea Freight	14/04/2025	4:45	8.9	89.3	1.2	Fresh	Pharmaceuticals	Kolkata Port	Shanghai Port	454.2	15.5	26.9	0	0	34.5	0
TRK0705	Cold-Chain Road Truck	21/04/2024	19:00	3.1	81.8	4.6	At Risk	Meat	Kolkata	Chennai	16.5	26.9	5	0	2	0	0
TRK0086	Cold-Chain Road Truck	06/09/2025	19:15	13	80.8	5	At Risk	Fruits	Bengaluru	Chennai	39.1	32.9	9.5	0	5	0	0
AIR0891	Air Freight	26/02/2026	22:05	1.2	40.3	0.1	At Risk	Flowers	Bengaluru Airport	Singapore Airport	42.9	27.4	4.3	80.1	0	0	0
RAIL0981	Intermodal Rail	07/11/2024	11:45	3.4	32.3	3.7	Fresh	Seafood	Kolkata	Jammu	132.7	2.3	3.9	0	0	0	5.6
TRK0759	Cold-Chain Road Truck	10/11/2024	17:00	6.7	73.4	2.4	Fresh	Seafood	Chennai	Bhopal	9.2	24.4	3.2	0	1	0	0
AIR0479	Air Freight	26/11/2024	16:05	5	33.6	5.1	Fresh	Pharmaceuticals	Mumbai Airport	Dubai Airport	31.3	16.4	27.1	81.3	0	0	0
RAIL0635	Intermodal Rail	22/04/2024	9:05	3.1	78.4	2.5	At Risk	Flowers	Delhi	Chennai	159.6	25	4.2	0	0	0	6.3
AIR0603	Air Freight	06/07/2025	16:00	4.4	49.5	0.7	At Risk	Dairy	Bengaluru Airport	Dubai Airport	41.4	25.1	6.2	79.1	0	0	0
AIR0150	Air Freight	13/03/2024	0:25	-8.7	16.1	0.5	Fresh	Meat	Delhi Airport	Dubai Airport	39.2	20.1	5.2	86.2	0	0	0
SEA0731	Sea Freight	20/05/2026	21:30	1	82.3	1.2	Fresh	Seafood	Chennai Port	Colombo Port	506.6	20.4	3.5	0	0	31.7	0
TRK0328	Cold-Chain Road Truck	03/12/2024	18:35	6.8	40.2	5.9	Fresh	Pharmaceuticals	Kolkata	Bengaluru	50.3	22.1	25.9	0	10	0	0
RAIL0473	Intermodal Rail	07/04/2025	21:00	2.4	41.9	3.5	Fresh	Flowers	Mumbai	Jaipur	138.9	9.6	4.4	0	0	0	2.2
AIR0078	Air Freight	06/06/2025	19:10	-2.1	40.5	0.6	Fresh	Flowers	Delhi Airport	Amsterdam Airport	33.8	17.5	4.6	81.7	0	0	0
TRK0249	Cold-Chain Road Truck	17/05/2026	8:30	2.7	92.9	2.4	At Risk	Meat	Jaipur	Lucknow	36.7	35	4.7	0	5	0	0
TRK0200	Cold-Chain Road Truck	18/11/2024	13:10	1.8	62.7	3.8	Fresh	Meat	Chennai	Pune	23.3	22.4	5.1	0	3	0	0
RAIL0525	Intermodal Rail	07/03/2025	13:00	0.5	55.3	1.9	Fresh	Meat	Ahmedabad	Guwahati	157.2	9	5.7	0	0	0	3
SEA0071	Sea Freight	16/07/2024	3:20	8.6	92.9	5.2	At Risk	Dairy	Vizag Port	Colombo Port	535.7	25.2	5.9	0	0	33.1	0
AIR0559	Air Freight	30/10/2024	23:20	-4.6	23.2	0.7	Fresh	Flowers	Delhi Airport	Doha Airport	33	17.5	4.5	80.6	0	0	0
AIR0801	Air Freight	21/06/2024	13:25	3.9	37.8	0.7	Fresh	Meat	Chennai Airport	London Heathrow Airport	25.1	13.5	5.5	90.6	0	0	0
SEA0887	Sea Freight	18/01/2024	5:20	1.3	70.1	1.8	Fresh	Meat	Cochin Port	Felixstowe Port	591.4	20.5	5.2	0	0	33.1	0
SEA0035	Sea Freight	05/04/2026	20:15	8.7	99	1.7	Fresh	Pharmaceuticals	Chennai Port	Colombo Port	581.1	16.8	26.8	0	0	29.4	0
AIR0358	Air Freight	12/07/2025	9:25	4.3	8.5	0.6	Fresh	Seafood	Kolkata Airport	Hong Kong Airport	26.3	16.2	3.8	82.2	0	0	0
AIR0432	Air Freight	01/09/2024	7:40	2.5	15.7	0.3	Fresh	Dairy	Delhi Airport	Doha Airport	40.9	19.2	6	92.2	0	0	0
TRK0716	Cold-Chain Road Truck	31/12/2024	5:20	12.2	77.9	2.4	Fresh	Fruits	Nashik	Jaipur	4.4	15.8	10.9	0	1	0	0
RAIL0985	Intermodal Rail	16/01/2025	12:15	12.3	43.8	1.9	Fresh	Fruits	Chennai	Jammu	149.3	15.7	11	0	0	0	4.9
TRK0818	Cold-Chain Road Truck	14/11/2025	16:10	1.9	45.4	5.5	Fresh	Pharmaceuticals	Ahmedabad	Kolkata	52.5	19.4	26.4	0	9	0	0
RAIL0179	Intermodal Rail	09/07/2026	18:50	5.8	52.3	2.4	Fresh	Vegetables	Kolkata	Chennai	139.7	12.6	9.6	0	0	0	5.2
AIR0201	Air Freight	10/10/2025	8:00	1.9	16.8	1.5	Fresh	Seafood	Mumbai Airport	Dubai Airport	32.1	11.7	3.5	86.2	0	0	0
SEA0224	Sea Freight	13/06/2024	4:15	6.2	99	2.2	Fresh	Vegetables	Chennai Port	Shanghai Port	566.8	22.8	8.5	0	0	30.7	0
RAIL0268	Intermodal Rail	28/09/2025	10:05	7.4	46.5	3	Fresh	Dairy	Ahmedabad	Bengaluru	156.7	12.3	6.9	0	0	0	1.3
AIR0086	Air Freight	16/08/2026	3:35	-2.6	36.3	1.2	Fresh	Meat	Bengaluru Airport	Hong Kong Airport	33.3	20.4	4.9	79.2	0	0	0
TRK0269	Cold-Chain Road Truck	28/06/2026	17:00	14.3	75.1	4.9	At Risk	Meat	Kolkata	Delhi	50	51.7	3.7	0	6	0	0
RAIL0955	Intermodal Rail	26/03/2026	10:30	1	67.9	2.4	Fresh	Meat	Chennai	Jammu	155.4	13.5	5.9	0	0	0	4.8
RAIL0651	Intermodal Rail	01/06/2024	5:55	8.3	58.5	1.9	Fresh	Flowers	Guwahati	Jaipur	130.9	23.9	4.5	0	0	0	6.6
TRK0268	Cold-Chain Road Truck	26/01/2025	7:45	7.6	40.2	5.9	At Risk	Vegetables	Delhi	Mumbai	46.1	25.3	8.4	0	8	0	0
AIR0131	Air Freight	04/11/2024	15:15	1.3	27.8	0.1	Fresh	Meat	Delhi Airport	Dubai Airport	26.7	22.6	5.5	70.2	0	0	0
AIR0520	Air Freight	29/03/2026	17:15	10.4	32.4	0.9	Fresh	Fruits	Chennai Airport	Dubai Airport	29.5	16.1	10.5	76.5	0	0	0
SEA0114	Sea Freight	15/03/2025	13:25	1.8	81.7	1.3	Fresh	Dairy	Vizag Port	Shanghai Port	598.6	15	6	0	0	22.9	0
TRK0077	Cold-Chain Road Truck	30/10/2025	2:10	4.8	89.1	4	At Risk	Vegetables	Indore	Lucknow	31.9	28.9	8.2	0	5	0	0
AIR0391	Air Freight	21/03/2026	21:15	3.9	40.9	0.9	At Risk	Seafood	Hyderabad Airport	Dubai Airport	34.9	25.1	3.3	78.8	0	0	0
AIR0784	Air Freight	19/03/2024	9:40	-0.1	29.1	0.8	Fresh	Meat	Hyderabad Airport	Singapore Airport	45.3	24.9	5.4	85.2	0	0	0
TRK0263	Cold-Chain Road Truck	14/08/2026	7:30	0.8	81.5	5.4	At Risk	Seafood	Mumbai	Nashik	38.8	42.5	3.5	0	6	0	0
SEA0728	Sea Freight	07/07/2024	19:00	4	90.4	0.8	Fresh	Dairy	Chennai Port	Dubai Port	373.1	17	6.2	0	0	31.7	0
RAIL0397	Intermodal Rail	17/07/2024	18:40	3.3	54.7	2.1	Fresh	Seafood	Mumbai	Jammu	129.5	11.8	3.5	0	0	0	4.9
SEA0229	Sea Freight	18/01/2024	8:10	8.6	92	1.5	Fresh	Fruits	Cochin Port	Los Angeles Port	361.2	17.3	10.7	0	0	34.3	0
AIR0997	Air Freight	05/01/2026	17:55	9.6	34	0.7	Fresh	Vegetables	Chennai Airport	Dubai Airport	40.5	18.3	9	91.4	0	0	0
AIR0531	Air Freight	01/08/2025	7:50	1.4	8	1.5	Fresh	Vegetables	Delhi Airport	Frankfurt Airport	44.7	17.9	8.9	91.1	0	0	0
RAIL0434	Intermodal Rail	09/08/2026	21:25	7	68	2.1	Fresh	Pharmaceuticals	Chennai	Jammu	133.7	9.6	28.3	0	0	0	2.5
AIR0856	Air Freight	05/01/2025	11:05	5.3	30.1	0.5	Fresh	Vegetables	Hyderabad Airport	London Heathrow Airport	41.2	22.7	8.7	81	0	0	0
RAIL0174	Intermodal Rail	10/11/2025	10:55	1.2	76.4	3.2	Fresh	Meat	Kolkata	Jammu	154.1	16.1	5	0	0	0	3.4
RAIL0784	Intermodal Rail	03/05/2026	22:45	2.6	72.2	1.8	At Risk	Seafood	Kolkata	Jaipur	145.1	27	2.9	0	0	0	3.6
RAIL0627	Intermodal Rail	07/06/2025	11:55	7.7	40.9	2.8	Fresh	Vegetables	Kolkata	Bengaluru	122.5	12.3	9.2	0	0	0	3.5
AIR0274	Air Freight	04/01/2024	0:35	-6	19.7	0.6	Fresh	Vegetables	Hyderabad Airport	Doha Airport	45	21.2	8.5	87.4	0	0	0
AIR0321	Air Freight	02/01/2024	16:50	11.6	18.3	0.8	Fresh	Fruits	Chennai Airport	Dubai Airport	29.2	15.6	10.9	84.8	0	0	0
RAIL0962	Intermodal Rail	01/01/2026	0:50	2.4	60.9	2.5	Fresh	Flowers	Kolkata	Jammu	127.3	17.1	5	0	0	0	7
TRK0728	Cold-Chain Road Truck	16/07/2025	7:00	8.5	80.8	4.4	At Risk	Meat	Pune	Ahmedabad	30.7	36.9	4.2	0	6	0	0
SEA0510	Sea Freight	27/04/2025	16:50	1.4	94.8	1.5	Fresh	Meat	Mumbai Port	Shanghai Port	517.5	21.8	5.4	0	0	36.7	0
RAIL0312	Intermodal Rail	13/02/2024	15:40	3.9	70.5	2	Fresh	Pharmaceuticals	Chennai	Jaipur	156.6	11.8	27.7	0	0	0	2.9
AIR0525	Air Freight	06/04/2026	4:45	-0.8	20.9	1.3	Fresh	Meat	Chennai Airport	London Heathrow Airport	29.9	9.4	5.2	86.5	0	0	0
SEA0795	Sea Freight	10/08/2025	20:50	4.8	87.7	2.2	Fresh	Dairy	Kandla Port	Jebel Ali Port	483.2	24.4	5.9	0	0	36.3	0
RAIL0437	Intermodal Rail	22/04/2025	8:45	7.1	30.4	1.6	Fresh	Flowers	Ahmedabad	Jaipur	157.2	15.7	4.8	0	0	0	6.1
RAIL0705	Intermodal Rail	18/11/2025	6:50	4.5	48.3	2.5	Fresh	Pharmaceuticals	Ahmedabad	Guwahati	167.6	11.5	27.2	0	0	0	3.5
AIR0886	Air Freight	16/03/2025	1:00	8.6	41.2	1.3	Fresh	Pharmaceuticals	Bengaluru Airport	Hong Kong Airport	45.1	21.3	26.4	81.6	0	0	0
SEA0413	Sea Freight	18/01/2025	4:05	4.9	94.8	3	At Risk	Seafood	Kolkata Port	Rotterdam Port	620.6	29.2	3.3	0	0	30.5	0
TRK0311	Cold-Chain Road Truck	26/02/2025	7:50	13.2	72.4	3	At Risk	Meat	Nashik	Kolkata	14.8	27.7	4.1	0	2	0	0
RAIL0958	Intermodal Rail	02/04/2024	9:10	5.7	49.3	2.2	Fresh	Fruits	Guwahati	Chennai	141.3	7.1	11.5	0	0	0	0.5
TRK0937	Cold-Chain Road Truck	02/08/2025	22:25	3.4	64.8	5	At Risk	Dairy	Hyderabad	Delhi	54.5	39.1	5.3	0	8	0	0
SEA0506	Sea Freight	22/02/2025	1:15	4.4	73.4	1.7	Fresh	Meat	Kandla Port	Dubai Port	623.1	20.1	5.3	0	0	29.3	0
AIR0820	Air Freight	30/04/2025	22:35	2.2	11.2	5.3	Fresh	Dairy	Bengaluru Airport	Doha Airport	38.9	11.4	6.3	88.8	0	0	0
TRK0793	Cold-Chain Road Truck	04/05/2025	20:35	3.8	65.6	5	At Risk	Dairy	Pune	Udaipur	41.5	30.3	5.7	0	7	0	0
AIR0328	Air Freight	16/05/2025	14:45	-3.5	20.5	0.7	Fresh	Pharmaceuticals	Bengaluru Airport	Singapore Airport	46.8	11.8	27.9	90	0	0	0
TRK0986	Cold-Chain Road Truck	07/05/2024	12:40	22.1	87.3	6.2	At Risk	Fruits	Lucknow	Delhi	58.6	54.9	7.4	0	7	0	0
SEA0440	Sea Freight	21/03/2024	7:10	2.7	99	1.1	At Risk	Dairy	Mundra Port	Rotterdam Port	660.8	29.8	5.7	0	0	34.2	0
SEA0150	Sea Freight	29/03/2025	20:10	7.9	81.2	1.8	Fresh	Pharmaceuticals	Kandla Port	Hamburg Port	422.2	14	26.9	0	0	33.3	0
AIR0977	Air Freight	13/02/2024	22:45	1.4	37.5	1	Fresh	Flowers	Delhi Airport	Dubai Airport	41.1	16.7	4.5	97.8	0	0	0
RAIL0013	Intermodal Rail	10/12/2025	4:45	1.9	76.6	2.8	Fresh	Dairy	Mumbai	Guwahati	149.7	15.9	6.3	0	0	0	1.6
SEA0358	Sea Freight	26/01/2025	4:55	1.8	93.1	1.1	Fresh	Meat	Kolkata Port	Felixstowe Port	416.7	16.6	5.6	0	0	36.9	0
TRK0731	Cold-Chain Road Truck	01/11/2025	4:25	15.8	87.6	3	At Risk	Fruits	Jaipur	Lucknow	26.8	29.7	9.6	0	5	0	0
AIR0309	Air Freight	14/05/2026	19:40	4.9	25.3	0.9	Fresh	Pharmaceuticals	Kolkata Airport	Hong Kong Airport	33.1	11.3	28	76.8	0	0	0
TRK0585	Cold-Chain Road Truck	01/07/2024	7:00	12.2	99	2.2	Fresh	Fruits	Hyderabad	Jaipur	4.4	18.6	10.6	0	1	0	0
SEA0820	Sea Freight	15/02/2025	7:15	1	86.2	0.7	Fresh	Meat	Cochin Port	Hamburg Port	699	24.9	5	0	0	27.1	0
AIR0440	Air Freight	06/07/2026	22:40	8	32.7	0.6	Fresh	Pharmaceuticals	Mumbai Airport	Doha Airport	28	8.6	28.7	88.2	0	0	0
RAIL0145	Intermodal Rail	04/05/2024	21:10	2.9	31	1.9	Fresh	Dairy	Ahmedabad	Chennai	164.9	14.3	6.8	0	0	0	4.9
AIR0583	Air Freight	14/01/2024	14:25	2.4	15.8	4.2	Fresh	Vegetables	Delhi Airport	Doha Airport	44	12.1	9	96.1	0	0	0
AIR0686	Air Freight	08/11/2025	5:10	1.6	37.2	0.3	Fresh	Meat	Chennai Airport	London Heathrow Airport	43.6	24.3	4.7	90.1	0	0	0
AIR0486	Air Freight	21/05/2024	7:40	8.9	39.3	0.9	Fresh	Vegetables	Delhi Airport	Singapore Airport	37.5	21.1	8.8	86.7	0	0	0
TRK0603	Cold-Chain Road Truck	06/07/2025	15:05	2.9	75.1	3.4	Fresh	Fruits	Lucknow	Hyderabad	15	12.9	10.7	0	2	0	0
AIR0563	Air Freight	13/07/2024	19:10	0.8	39.8	0.6	At Risk	Meat	Delhi Airport	Hong Kong Airport	42.1	25	4.9	82.6	0	0	0
RAIL0836	Intermodal Rail	02/02/2024	9:45	4.8	35.5	3.5	Fresh	Meat	Kolkata	Chennai	150.7	17.4	5.7	0	0	0	6.3
RAIL0479	Intermodal Rail	21/01/2025	16:00	13	59.7	0.8	Fresh	Fruits	Kolkata	Nagpur	164.2	21.7	10.5	0	0	0	5.8
TRK0952	Cold-Chain Road Truck	23/09/2025	12:35	7	66.7	5.1	At Risk	Pharmaceuticals	Kolkata	Nashik	56.1	26.4	25.1	0	8	0	0
AIR0685	Air Freight	22/07/2025	11:00	-0.7	24.5	0.5	Fresh	Meat	Kolkata Airport	Dubai Airport	24.3	3.2	5.8	98.4	0	0	0
SEA0730	Sea Freight	10/04/2026	7:35	8.9	87.8	1.3	Fresh	Flowers	Cochin Port	Colombo Port	411.4	16.3	4.2	0	0	31.1	0
AIR0822	Air Freight	03/01/2024	21:10	-3.6	31.1	0.7	Fresh	Vegetables	Hyderabad Airport	Hong Kong Airport	27	13.3	9.8	90.6	0	0	0
RAIL0658	Intermodal Rail	19/08/2024	16:00	9	63.7	2.5	Fresh	Pharmaceuticals	Mumbai	Jaipur	126.1	12.5	27.7	0	0	0	7.1
TRK0829	Cold-Chain Road Truck	05/07/2026	20:50	1.7	91.2	3.2	Fresh	Flowers	Ahmedabad	Nashik	10.4	20.8	4.3	0	2	0	0
TRK0827	Cold-Chain Road Truck	02/03/2024	6:50	2.2	69.8	3.5	Fresh	Meat	Chennai	Kolkata	18.1	16.6	5.4	0	2	0	0
TRK0484	Cold-Chain Road Truck	27/02/2026	14:00	0.9	97.1	6.6	At Risk	Vegetables	Pune	Hyderabad	63.8	44.4	6.4	0	7	0	0
RAIL0040	Intermodal Rail	21/12/2024	10:05	7.4	57.1	4.2	Fresh	Pharmaceuticals	Chennai	Nagpur	148.9	17.8	26.9	0	0	0	6.8
SEA0390	Sea Freight	03/08/2024	5:10	3.3	77.4	1.2	Fresh	Seafood	Kandla Port	Shanghai Port	578	21.2	3.5	0	0	28.6	0
RAIL0150	Intermodal Rail	03/07/2026	11:35	5.2	73.9	2.7	Fresh	Meat	Delhi	Kochi	162.1	12.3	5.7	0	0	0	0.6
RAIL0245	Intermodal Rail	19/10/2024	7:55	10.6	57.5	3.5	Fresh	Fruits	Mumbai	Kochi	159.3	16.9	10.3	0	0	0	4.4
SEA0717	Sea Freight	03/09/2025	15:25	13	92.3	0.6	Fresh	Fruits	Vizag Port	Singapore Port	457.1	22.8	10.5	0	0	37.1	0
TRK0088	Cold-Chain Road Truck	06/05/2025	2:30	7.8	62.6	2.9	Fresh	Dairy	Surat	Kolkata	5.9	16.2	6.1	0	1	0	0
TRK0377	Cold-Chain Road Truck	14/06/2026	7:55	8.8	56.1	7.4	Fresh	Pharmaceuticals	Udaipur	Bengaluru	50.3	21.9	25.9	0	8	0	0
SEA0269	Sea Freight	24/02/2026	8:45	3.8	88.8	1.6	Fresh	Pharmaceuticals	Kandla Port	Los Angeles Port	410.4	9.2	28.2	0	0	36.4	0
AIR0183	Air Freight	18/10/2024	16:00	0.3	27.8	0.5	Fresh	Meat	Kolkata Airport	Hong Kong Airport	35.2	16.5	5.8	85.7	0	0	0
TRK0309	Cold-Chain Road Truck	17/01/2024	9:30	16	63.6	1.9	At Risk	Dairy	Udaipur	Jaipur	2.6	26.9	5	0	1	0	0
SEA0841	Sea Freight	04/06/2025	6:05	0.4	96.9	1.5	Fresh	Meat	Kandla Port	Rotterdam Port	665.5	23.2	5.4	0	0	37.8	0
AIR0249	Air Freight	24/07/2025	20:00	3.2	22.3	0.4	Fresh	Dairy	Kolkata Airport	Doha Airport	25.4	4.7	6.8	88.5	0	0	0
TRK0949	Cold-Chain Road Truck	14/01/2024	18:10	7.5	42.3	3.2	Fresh	Pharmaceuticals	Udaipur	Kolkata	16.9	12.7	27.6	0	2	0	0
AIR0728	Air Freight	12/02/2024	5:40	2.3	29	0.8	Fresh	Pharmaceuticals	Delhi Airport	Hong Kong Airport	42.6	12	28.5	89.1	0	0	0
SEA0724	Sea Freight	28/07/2024	20:50	12.2	85.6	5.2	At Risk	Fruits	Kandla Port	Jebel Ali Port	563.9	28.2	9.8	0	0	30	0
TRK0801	Cold-Chain Road Truck	06/07/2024	22:30	5.9	56.4	6.1	Fresh	Pharmaceuticals	Bhopal	Indore	59.9	21.8	26	0	7	0	0
RAIL0386	Intermodal Rail	04/08/2025	15:10	2	59.9	3.1	Fresh	Dairy	Chennai	Kochi	164.2	17.7	5.6	0	0	0	5.5
AIR0035	Air Freight	12/10/2025	22:50	5.3	22.7	0.3	Fresh	Dairy	Chennai Airport	London Heathrow Airport	42	22.2	6.4	89	0	0	0
SEA0367	Sea Freight	02/04/2025	0:00	7.8	84.7	1	Fresh	Vegetables	Cochin Port	Singapore Port	388.3	17.7	8.4	0	0	31	0
AIR0495	Air Freight	02/08/2025	3:30	10.6	33.3	4	Fresh	Fruits	Mumbai Airport	Singapore Airport	31.9	8.8	11.5	96	0	0	0
SEA0846	Sea Freight	07/02/2025	3:00	8.1	85.3	0.2	Fresh	Pharmaceuticals	Mumbai Port	Hamburg Port	465.5	14.6	27.4	0	0	22.6	0
RAIL0484	Intermodal Rail	28/01/2024	8:00	2.3	55.2	4.5	Fresh	Meat	Ahmedabad	Jaipur	158.9	13.9	5.4	0	0	0	4.3
TRK0745	Cold-Chain Road Truck	15/09/2024	16:50	7.2	95.5	6.5	At Risk	Pharmaceuticals	Bengaluru	Ahmedabad	68.5	31.4	24.2	0	12	0	0
SEA0733	Sea Freight	26/06/2026	14:20	-0.1	83.8	6	Fresh	Seafood	Mundra Port	Jebel Ali Port	408.8	15.7	3	0	0	32.6	0
RAIL0685	Intermodal Rail	17/04/2025	10:25	3.8	67.2	2.8	Fresh	Fruits	Kolkata	Guwahati	121.8	19.4	10.5	0	0	0	8.7
RAIL0741	Intermodal Rail	22/01/2025	9:55	3.3	82	1.9	Fresh	Pharmaceuticals	Ahmedabad	Bengaluru	142.7	17.6	26.5	0	0	0	2.6
AIR0842	Air Freight	17/11/2025	20:10	-3	21.5	1	Fresh	Vegetables	Bengaluru Airport	Amsterdam Airport	32.1	9.8	9.4	72.6	0	0	0
SEA0573	Sea Freight	03/10/2025	18:30	11.7	86.8	1.6	At Risk	Seafood	Mundra Port	Los Angeles Port	376.9	29.2	3.3	0	0	34.9	0
RAIL0542	Intermodal Rail	14/05/2025	7:55	3.9	53.5	2.4	Fresh	Pharmaceuticals	Chennai	Jammu	149.9	12.8	27.9	0	0	0	4.7
